gm7982059313700899331,Jill of the Jungle,1992,Platform,,PC,dv29940226466659969,Epic Games,id127416114484036812,JohnTucker,15,2019-12-12T04:47:36
gm6586260687570602021,Crash Bandicoot 3: Warped,1998,Platform,E,PS,dv8325639514086435938,Naughty Dog,id127416114484036812,JohnTucker,12.99,2019-12-12T04:47:36
gm7883542340865768429,Of Orcs and Men,2012,Action,,PS3,dv551183255535719604,Cyanide Studio,id127416114484036812,JohnTucker,1,2019-12-12T04:47:36
gm4519166802631111429,Hotel Transylvania,2012,Action,,DS,dv8622403813976137023,Unknown,id7891923906139627412,CurtisAcosta,15,2018-02-18T08:42:08
gm2484254204683282820,Game about a soup factory,2009,Puzzle,,XBL,dv1945248245727154974,floatstarpx,id7891923906139627412,CurtisAcosta,39.99,2018-02-18T08:42:08
gm3558947384719430875,Jikkyou Powerful Pro Yakyuu 11 Chou Ketteiban,2004,Sports,,GC,dv5966553913851372489,PawaPuro Production,id7891923906139627412,CurtisAcosta,45.99,2018-02-18T08:42:08
gm8185061913016412150,Aquaman: Battle for Atlantis,2003,Action,T,XB,dv8543195441449768402,Lucky Chicken,id7891923906139627412,CurtisAcosta,1,2018-02-18T08:42:08
gm3929291199354588259,Looney Tunes: Acme Arsenal,2007,Action,E10,Wii,dv1934188028908900982,Red Tribe,id7891923906139627412,CurtisAcosta,5,2018-02-18T08:42:08
gm344578813571544410,Zombi,2016,Action,M,XOne,dv7549678452437928587,Ubisoft Montpellier,id7891923906139627412,CurtisAcosta,39.99,2018-02-18T08:42:08
gm5271704045112506891,Battle Chasers: Nightwar,2018,Role-playing,T,NS,dv3522337850616473531,Airship Syndicate,id7891923906139627412,CurtisAcosta,55,2018-02-18T08:42:08
gm2017532537642442799,Scooby-Doo! and the Spooky Swamp,2010,Action,E10,DS,dv1063533925437204439,Torus Games,id7891923906139627412,CurtisAcosta,5.99,2018-02-18T08:42:08
gm4915450514860127846,Megadimension Neptunia VII,2016,Role-playing,,PC,dv2917722592548632645,Compile Heart,id7948698576804820135,MichaelSuarez,5.99,2018-07-26T02:06:59
gm5114052223201283825,The Simpsons: Bart vs. the Space Mutants,1997,Platform,,PC,dv7961993416393774296,Imagineering Inc.,id7948698576804820135,MichaelSuarez,0.99,2018-07-26T02:06:59
gm359562235137035474,Grooverider: Slot Car Thunder,2003,Racing,E,XB,dv7822787124226633005,King of the Jungle,id7948698576804820135,MichaelSuarez,24.99,2018-07-26T02:06:59
gm1959328147372028357,Zunou ni Asekaku Game Series! Vol. 1: Cool 104 Joker & Setline,2004,Misc,,DS,dv4163836045346289449,Aruze Corp,id8404384001241476879,AlexisDay,55.99,2018-07-25T21:16:14
gm5353001020935328075,This War of Mine,2015,Action,,And,dv3969362265575325275,11 bit studios,id8404384001241476879,AlexisDay,1,2018-07-25T21:16:14
gm7613455704545398945,Mad Monkey : Best Arcade Kid Game (Kids Games+ Retro Arcade = Fun),2012,Misc,,OSX,dv8622403813976137023,Unknown,id8404384001241476879,AlexisDay,24.99,2018-07-25T21:16:14
gm1261665174227869811,Tokyo Onmyouji: Tengen Jibashi - Rei no Baai - V Edition,2015,Action,,PSV,dv8622403813976137023,Unknown,id388139427587100051,BrandonDougherty,5.99,2019-04-06T14:08:27
gm249548539789740758,BioHazard Twin Pack,2012,Misc,,PS3,dv8622403813976137023,Unknown,id388139427587100051,BrandonDougherty,45.99,2019-04-06T14:08:27
gm6927909655521869287,Asphalt: Urban GT,2004,Racing,E,DS,dv1193014956130485841,Gameloft,id388139427587100051,BrandonDougherty,32.99,2019-04-06T14:08:27
gm952954300565802862,Tiny Toon Adventures: Buster's Hidden Treasure,1993,Platform,,GEN,dv1733498790438935610,Konami,id388139427587100051,BrandonDougherty,55.99,2019-04-06T14:08:27
gm3451396560679565523,Moon Cresta,2002,Shooter,,PS,dv542889114891172586,Nichibutsu,id3861313828042933795,SophiaMatthews,55.99,2019-12-28T07:26:37
gm4291314974426404104,BurgerTime World Tour,2011,Platform,E,PC,dv5913082759739340179,MonkeyPaw Games,id7730294833854353526,RobertaDiaz,5,2018-12-18T14:01:41
gm6697315475735572673,Renegade,2008,Action,E10,VC,dv1237144954789364213,Technos Japan Corporation,id7730294833854353526,RobertaDiaz,59.99,2018-12-18T14:01:41
gm2600814996329821299,Madden NFL 19,2018,Sports,,XOne,dv7760233837912485586,EA Tiburon,id7730294833854353526,RobertaDiaz,45.99,2018-12-18T14:01:41
gm5837673003369362000,Momotaro Douchuuki,1997,Misc,,SAT,dv580610587724372037,SIMS,id7730294833854353526,RobertaDiaz,59.99,2018-12-18T14:01:41
gm5463615479527558864,LEGO Pirates of the Caribbean: The Video Game,2011,Action,E10,PS3,dv7717759509455561720,Traveller's Tales,id7730294833854353526,RobertaDiaz,5,2018-12-18T14:01:41
gm7255847762841450878,Green Green: Kane no Oto Dynamic,2003,Adventure,,PS2,dv41634754982019654,StartLink,id6812855644917703830,StuartMeyer,1,2019-10-14T03:48:55
gm4829894981610399318,Attack on Titan: Escape from Certain Death,2017,Adventure,,3DS,dv2522590613117283606,Koei Tecmo Games,id6812855644917703830,StuartMeyer,20.99,2019-10-14T03:48:55
gm1188519526078259972,Teenage Mutant Ninja Turtles 1989 Classic Arcade,2007,Action,E10,XBL,dv6321586602422826621,Digital Eclipse,id6812855644917703830,StuartMeyer,60,2019-10-14T03:48:55
gm5979539996563762175,Outer Space,1978,Shooter,,2600,dv2461160831371918257,Telegames,id6812855644917703830,StuartMeyer,24.99,2019-10-14T03:48:55
gm8439579512632437535,Vanguard Bandits,2000,Strategy,T,PS,dv2508949390830456477,S-Neo,id6812855644917703830,StuartMeyer,0.99,2019-10-14T03:48:55
gm4583025355771897145,Cabela's North American Adventures,2010,Sports,T,PS2,dv5455271084901478118,Activision,id6812855644917703830,StuartMeyer,0.59,2019-10-14T03:48:55
gm233618688095722341,X-Men: The Official Game,2006,Action,E10,GBA,dv703923666183199099,WayForward Technologies,id3740299228657630768,MathewReynolds,1,2018-08-04T17:36:08
gm4627215383442018570,WWE 2K19,2018,Fighting,,PS4,dv7543453776067244505,Visual Concepts,id3740299228657630768,MathewReynolds,15,2018-08-04T17:36:08
gm4158103992085527088,One Piece: Pirate Warriors 2,2014,Action,,PS3,dv8761319863021168037,Omega Force,id3740299228657630768,MathewReynolds,59.99,2018-08-04T17:36:08
gm5836185758532243961,ArmA: Queen's Gambit,2007,Shooter,,PC,dv4593888240669622735,Bohemia Interactive,id3740299228657630768,MathewReynolds,45.99,2018-08-04T17:36:08
gm6158367765647597081,SPACE MILKMAN,2009,Platform,,XBL,dv1294217345554910817,SmileBoom,id637232177164908514,MarkHall,59.99,2018-06-08T20:15:31
gm4337029700966824250,Monster Hunter Freedom 2,2009,Misc,,PSV,dv8622403813976137023,Unknown,id637232177164908514,MarkHall,39.99,2018-06-08T20:15:31
gm2505173573207616727,Spectral vs Generation,2007,Fighting,,PSP,dv6290278562607716361,Idea Factory / International Games System (IGS),id637232177164908514,MarkHall,15,2018-06-08T20:15:31
gm3955714840396006164,Snakeball,2007,Action,E,PSN,dv7273005930974208466,Gamoola Soft,id637232177164908514,MarkHall,45.99,2018-06-08T20:15:31
gm8180672698289822942,Star Blitz,2014,Misc,,And,dv8622403813976137023,Unknown,id7321685229209187253,WilliamEdwards,55.99,2018-11-05T16:12:45
gm7908956496858965302,Dead Defence,2013,Misc,,And,dv8622403813976137023,Unknown,id7321685229209187253,WilliamEdwards,0.59,2018-11-05T16:12:45
gm4468363956193519505,Irem Arcade Classics,1996,Misc,,PS,dv1515652240914020126,Irem Software Engineering,id7321685229209187253,WilliamEdwards,0.59,2018-11-05T16:12:45
gm4459543473836329122,Successfully Learning English: Year 4,2011,Misc,,DSiW,dv4359194513729584686,Tivola Interactive Media,id7321685229209187253,WilliamEdwards,5,2018-11-05T16:12:45
gm3113552422276898212,Icon Pop Quiz,2012,Misc,,And,dv8622403813976137023,Unknown,id7321685229209187253,WilliamEdwards,0.99,2018-11-05T16:12:45
gm6878694321541965278,Darius Burst: Chronicle Saviours,2016,Action,,PSV,dv8622403813976137023,Unknown,id7321685229209187253,WilliamEdwards,0.59,2018-11-05T16:12:45
gm8782284444545285533,Prize Fighter,1995,Sports,,SCD,dv8111588388929476174,Digital Pictures,id7219837299555518635,KevinJoseph,60,2019-11-10T12:45:56
gm9217169125628132709,Cult Jump,1993,Misc,,GB,dv3537685044694345712,Bandai,id7219837299555518635,KevinJoseph,20.99,2019-11-10T12:45:56
gm3881961076953840609,Spec Ops: Stealth Patrol,2009,Shooter,T,PSN,dv4027475232237674284,Runecraft,id7219837299555518635,KevinJoseph,55.99,2019-11-10T12:45:56
gm8990100920271401493,Zooo,2006,Puzzle,E,GBA,dv8058768529456246041,Success,id7219837299555518635,KevinJoseph,45.99,2019-11-10T12:45:56
gm2249894831966428325,Cradle of Persia,2007,Puzzle,,PC,dv1304664414346213640,AWEM Studio,id7219837299555518635,KevinJoseph,15,2019-11-10T12:45:56
gm3194014155592194577,Gregory Horror Show,2003,Adventure,,PS2,dv6422563089296761720,Capcom,id7219837299555518635,KevinJoseph,45.99,2019-11-10T12:45:56
gm6676633970300620330,BABEL Rising,2012,Misc,,PS3,dv8622403813976137023,Unknown,id8275608420070489995,FrankTorres,60,2018-03-31T06:47:59
gm2871684872426517583,Sonic Shuffle,2000,Action,E,DC,dv5608347997945897464,Sega,id8275608420070489995,FrankTorres,55.99,2018-03-31T06:47:59
gm5395993701768099206,NASCAR 2000,1999,Racing,E,N64,dv7717743547293705018,Stormfront Studios,id8275608420070489995,FrankTorres,45.99,2018-03-31T06:47:59
gm5912454407566968445,Bubble Bobble Part 2,1993,Puzzle,,GB,dv2159182272411359348,Taito Corporation,id8275608420070489995,FrankTorres,24.99,2018-03-31T06:47:59
gm7867651500498015809,Trine 2,2011,Platform,E10,PC,dv3214380619990025317,Frozenbyte,id8275608420070489995,FrankTorres,12.99,2018-03-31T06:47:59
gm6323632091432760812,Jikkyou Powerful Pro Yakyuu 9 Ketteiban,2002,Sports,,PS2,dv3333191733240413307,Diamond Head,id1879253319774482309,TimothyHampton,5.99,2019-08-12T22:37:33
gm4493707445294408218,Homefront: The Revolution,2016,Shooter,M,XOne,dv2547856306666082548,Dambuster Studios,id1879253319774482309,TimothyHampton,20.99,2019-08-12T22:37:33
gm3892910007456432809,Dragon Ball 3: Gokuuden,1989,Role-playing,,NES,dv3537685044694345712,Bandai,id1879253319774482309,TimothyHampton,15,2019-08-12T22:37:33
gm8825039234766820306,Dragon Quest Builders: Revive Alefgard,2016,Role-playing,E10,PSV,dv6903367969296933308,Square Enix,id1879253319774482309,TimothyHampton,32.99,2019-08-12T22:37:33
gm5646384170616166820,X-Change 2 R,2004,Adventure,,PC,dv7303272929324389749,Crowd,id1879253319774482309,TimothyHampton,20.99,2019-08-12T22:37:33
gm9041359744229069195,Battle Ping Pong,1990,Sports,,GB,dv7235632608833943101,Quest Corporation,id1879253319774482309,TimothyHampton,45.99,2019-08-12T22:37:33
gm5284807757429005891,Fuzion Frenzy,2001,Misc,E,XB,dv3377766882900437510,Blitz Games,id1879253319774482309,TimothyHampton,55.99,2019-08-12T22:37:33
gm192708039649220151,Soul Blade,1997,Fighting,T,PS,dv7204913854944381964,Namco,id1879253319774482309,TimothyHampton,55.99,2019-08-12T22:37:33
gm8756823219455657605,Professor Layton and the Curious Village,2008,Adventure,E,DS,dv9010936165362163513,Level 5,id7885620874831820740,AngelicaChung,60,2018-02-13T23:10:35
gm1696240034740828614,NHL 11,2010,Sports,E10,PS3,dv5578531646457870481,EA Canada,id7885620874831820740,AngelicaChung,60,2018-02-13T23:10:35
gm2482516494307815510,Lichtspeer: Double Speer Edition,2017,Action,,NS,dv4453330248262831413,Lichthund,id7885620874831820740,AngelicaChung,55.99,2018-02-13T23:10:35
gm8055954845961469498,Ikibago,2011,Puzzle,E,DSiW,dv4178439524430887189,Yamago,id7885620874831820740,AngelicaChung,55,2018-02-13T23:10:35
gm4706807072808164363,Hyper V-Ball,1993,Sports,,SNES,dv8866674142363902784,Video System,id7885620874831820740,AngelicaChung,24.99,2018-02-13T23:10:35
gm8486363985028614851,Shinkyouku Soukai Polyphonica: 3&4 Hanashi Kanketsuhen,2007,Adventure,,PC,dv597106039656871184,Visual Arts,id7885620874831820740,AngelicaChung,20.99,2018-02-13T23:10:35
gm4098502639252065204,Harry Potter and the Chamber of Secrets,2002,Adventure,E,XB,dv891378175007525182,Eurocom Entertainment Software,id7885620874831820740,AngelicaChung,35.99,2018-02-13T23:10:35
gm281612847835507950,Ratatouille: Food Frenzy,2007,Puzzle,E,DS,dv4801956892598665919,Helixe,id7885620874831820740,AngelicaChung,60,2018-02-13T23:10:35
gm5923558883517829447,Famicom Remix Best Choice,2015,Misc,,3DS,dv217113831358727692,Nintendo EAD Tokyo,id5838580479755606906,LoganAnthony,55,2019-03-18T09:16:47
gm8373763698413538123,Battle Princess Madelyn,2019,Action-adventure,E,NS,dv3035809217879249379,Casual Bit Games Inc.,id5838580479755606906,LoganAnthony,12.99,2019-03-18T09:16:47
gm4714370706119004040,Bases Loaded 3,1991,Sports,,NES,dv551040907041302790,Jaleco Entertainment,id5838580479755606906,LoganAnthony,15,2019-03-18T09:16:47
gm7823873014953579040,Nanoborg,2016,Action,,PC,dv7056660863192615100,Nanooborg,id5838580479755606906,LoganAnthony,0.59,2019-03-18T09:16:47
gm8759761579252864863,Dyna Brothers 2,1993,Strategy,,GEN,dv7462606038760795759,CRI,id5838580479755606906,LoganAnthony,55.99,2019-03-18T09:16:47
gm8528753675479578409,Assassin's Creed II: Battle of Forli,2010,Action,M,XBL,dv7607842436792906192,Ubisoft Montreal,id5838580479755606906,LoganAnthony,55,2019-03-18T09:16:47
gm6019083953627614879,Ancients of Ooga - The Forgotten Chapters,2011,Platform,E10,XBL,dv1187146555319371651,NinjaBee / Bacon Wrapped Games,id5838580479755606906,LoganAnthony,5.99,2019-03-18T09:16:47
gm3803266762946211915,Captain Silver,1988,Platform,,NES,dv7227703378934530150,Tokuma Shoten,id7968002426117983523,RobinTerry,39.99,2019-12-10T21:13:04
gm7341720493519655908,Umihara Kawase Portable,2008,Puzzle,,PSP,dv3335014680196560313,Marvelous Interactive,id7968002426117983523,RobinTerry,59.99,2019-12-10T21:13:04
gm3532592674277819541,Age of Hammer Wars,2010,Action,E10,PSN,dv5518197701568937690,Dynamic Systems,id7968002426117983523,RobinTerry,60,2019-12-10T21:13:04
gm3782164264391693850,Primordia,2013,Misc,,PC,dv8622403813976137023,Unknown,id7968002426117983523,RobinTerry,20.99,2019-12-10T21:13:04
gm2803714664546460535,Gotouchi Tetsudou for Nintendo Switch!!,2018,Puzzle,,NS,dv8347568791244489068,Grounding Inc.,id7968002426117983523,RobinTerry,20.99,2019-12-10T21:13:04
gm131972050854726426,NBA 2K17,2016,Sports,E,PC,dv7543453776067244505,Visual Concepts,id7968002426117983523,RobinTerry,20.99,2019-12-10T21:13:04
gm8498553240104403421,Art of Fighting (PSP),2011,Fighting,T,PSN,dv735538485864763834,SNK Corporation,id7968002426117983523,RobinTerry,55.99,2019-12-10T21:13:04
gm247145910777831502,ArcheBlade,2014,Misc,,PC,dv8622403813976137023,Unknown,id7968002426117983523,RobinTerry,10.99,2019-12-10T21:13:04
gm5656828419180651256,Groove Adventure Rave: Hikari to Yami no Daikessen,2002,Fighting,,GBA,dv1733498790438935610,Konami,id1312999032351247599,DouglasCampbell,55.99,2018-05-01T20:14:57
gm5556602616070348617,BeatMania for WonderSwan,1999,Simulation,,WS,dv1733498790438935610,Konami,id1312999032351247599,DouglasCampbell,60,2018-05-01T20:14:57
gm7340768615341538413,Cyber Troopers Virtual-On,1996,Fighting,E,SAT,dv8946275279386378452,Sega-AM3,id1312999032351247599,DouglasCampbell,5,2018-05-01T20:14:57
gm4741322454619037192,Romance of the Three Kingdoms (3DS),2013,Misc,,3DS,dv8622403813976137023,Unknown,id1312999032351247599,DouglasCampbell,20.99,2018-05-01T20:14:57
gm2270490086669731290,Ace Combat 5: The Unsung War,2004,Simulation,T,PS2,dv8136360591425891164,Project ACES,id1896061006547206441,TammyDuffy,59.99,2019-01-28T10:35:25
gm2059048970728178438,Super Pitfall,1987,Platform,,NES,dv6723073979858473588,Micronics,id1896061006547206441,TammyDuffy,55.99,2019-01-28T10:35:25
gm2876546114162848073,Ojyousama Express,1998,Strategy,,SAT,dv8364103058253715740,MediaWorks,id1896061006547206441,TammyDuffy,24.99,2019-01-28T10:35:25
gm4841852264285038626,Super Spike V'Ball / Nintendo World Cup,1990,Sports,,NES,dv1237144954789364213,Technos Japan Corporation,id1896061006547206441,TammyDuffy,55.99,2019-01-28T10:35:25
gm1259809263626846303,Xbox Live Arcade Compilation Disc,2007,Misc,E10,X360,dv1162543516341141477,Various,id1896061006547206441,TammyDuffy,1,2019-01-28T10:35:25
gm5424352817424519006,Cooking Mama,2006,Simulation,E,DS,dv8270348879693140977,Office Create,id7454474357956208160,CindyWarner,12.99,2019-01-05T22:49:44
gm9188920546630284515,Spyro 2: Season of Flame,2002,Platform,E,GBA,dv6321586602422826621,Digital Eclipse,id7454474357956208160,CindyWarner,32.99,2019-01-05T22:49:44
gm723087086863770798,Anno 1701: The Sunken Dragon Expansion,2007,Simulation,,PC,dv788585037828842634,Related Designs,id7454474357956208160,CindyWarner,1,2019-01-05T22:49:44
gm137982697831887673,Bassmasters 2000,1999,Sports,E,N64,dv6946888423105815687,Mass Media,id7454474357956208160,CindyWarner,35.99,2019-01-05T22:49:44
gm7302008805115894576,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,2006,Adventure,,PS2,dv1598661822649937553,WinkySoft,id7454474357956208160,CindyWarner,32.99,2019-01-05T22:49:44
gm8989998164038249591,Kyukyoku Mahjong II,1992,Misc,,PCE,dv8961213565133947055,Games Express,id7454474357956208160,CindyWarner,59.99,2019-01-05T22:49:44
gm104315201728376161,Monster Hunter Generations Ultimate,2018,Action,T,NS,dv6422563089296761720,Capcom,id7454474357956208160,CindyWarner,24.99,2019-01-05T22:49:44
gm6426386826163822456,Invizimals: TV Tracker,2013,Action-adventure,,And,dv5847923790586003968,Sony Computer Entertainment,id7138297597746235175,RyanGardner,5,2019-08-22T04:33:26
gm2305312175531832936,Valora Valley Golf,1996,Sports,E,SAT,dv826469738125674054,Tikipod,id7138297597746235175,RyanGardner,12.99,2019-08-22T04:33:26
gm9016088610084647039,Chuck Rock II: Son of Chuck,1993,Platform,,GEN,dv573593570797246910,Core Design Ltd.,id5347475375933668489,DawnSanchez,12.99,2019-09-27T06:08:48
gm8193366151574745583,Pac-Man,1991,Puzzle,,GG,dv7204913854944381964,Namco,id5347475375933668489,DawnSanchez,5.99,2019-09-27T06:08:48
gm985388080432766377,NBA Jam Extreme,1996,Sports,E,SAT,dv2657409236026919972,Sculptured Software,id5347475375933668489,DawnSanchez,55,2019-09-27T06:08:48
gm1184077724746492100,Battle Group 2,2014,Action,,PC,dv8362634431597945059,Bane Games,id6551323585706545367,DanielleDavidson,35.99,2019-08-03T04:11:35
gm8791698525782015727,NHL 2K11,2010,Sports,E10,Wii,dv7543453776067244505,Visual Concepts,id8883050690407454630,LeslieTurner,0.59,2018-10-10T04:32:26
gm2176849082771714082,Scene It? Bright Lights! Big Screen!,2009,Misc,T,X360,dv3562871167853263855,Screenlife Games,id8883050690407454630,LeslieTurner,15,2018-10-10T04:32:26
gm7862464870002470651,Classic NES Series: Donkey Kong,2004,Platform,E,GBA,dv1419495485316083425,Nintendo,id8883050690407454630,LeslieTurner,0.59,2018-10-10T04:32:26
gm3729769633683081114,Mega Man 6,2013,Platform,,3DS,dv6422563089296761720,Capcom,id8883050690407454630,LeslieTurner,24.99,2018-10-10T04:32:26
gm6197346114709309222,Pro Mahjong Tsuwamono 64: Jansou Battle ni Chousen,1999,Misc,,N64,dv6763086350292376957,Culture Brain,id8883050690407454630,LeslieTurner,45.99,2018-10-10T04:32:26
gm2379775911131020630,Overland,2019,Strategy,T,NS,dv3463036355098316130,Finji,id6110592763968800641,CarlosWillis,15,2019-02-27T08:49:50
gm247369211497879970,Gakuen Hetalia,2012,Misc,,DS,dv8622403813976137023,Unknown,id6110592763968800641,CarlosWillis,39.99,2019-02-27T08:49:50
gm8868546270321650270,Silent Hill 2,2002,Action,M,PC,dv332111798803191766,Creature Labs,id6110592763968800641,CarlosWillis,10.99,2019-02-27T08:49:50
gm8212760595983230282,Paperboy,2000,Action,E,PS,dv8863957486513899806,Midway Games,id6110592763968800641,CarlosWillis,60,2019-02-27T08:49:50
gm8364406677851555503,Top Spin 2,2006,Sports,E,GBA,dv7058826796695175372,Indie Built,id6110592763968800641,CarlosWillis,0.59,2019-02-27T08:49:50
gm8609777399369520665,Rumble Massage,2009,Misc,,XBL,dv7614623676049446543,Justin Le Clair,id6110592763968800641,CarlosWillis,15,2019-02-27T08:49:50
gm639026824681438087,Spy Hunter,2002,Racing,T,GC,dv6112371769346973610,Point of View,id6110592763968800641,CarlosWillis,10.99,2019-02-27T08:49:50
gm5520435049981474271,Monsters Shoot 'n Monsters,2011,Shooter,,XBL,dv871638987592460253,Monster Bite Games,id1838870838033158365,MichaelCarrillo,59.99,2018-07-18T10:00:54
gm7578607798850374202,Bullet Butlers,2011,Adventure,,PSP,dv4504923770872542881,Boost On,id1838870838033158365,MichaelCarrillo,39.99,2018-07-18T10:00:54
gm8384659487429358531,Shepherd's Crossing,2010,Simulation,,PSN,dv8058768529456246041,Success,id1838870838033158365,MichaelCarrillo,10.99,2018-07-18T10:00:54
gm835068235467615721,Hokuto no Ken 7: Seiken Retsuden - Denshousha heno Michi,1993,Fighting,,SNES,dv3664293289489070772,Shouei,id1838870838033158365,MichaelCarrillo,55,2018-07-18T10:00:54
gm5126812379290370226,Looney Tunes: Back in Action,2003,Platform,E,GC,dv6900590451408668399,Warthog,id1838870838033158365,MichaelCarrillo,55.99,2018-07-18T10:00:54
gm7489237075184360918,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,2007,Misc,,DS,dv7611212750089904656,iNiS,id1838870838033158365,MichaelCarrillo,5.99,2018-07-18T10:00:54
gm2168081581368720212,Tony Hawk's Project 8,2006,Sports,T,PS3,dv5071223040048074650,Neversoft Entertainment,id1838870838033158365,MichaelCarrillo,39.99,2018-07-18T10:00:54
gm7913332947346658058,Nero,2016,Puzzle,,WiiU,dv3844448753193584689,Game Grinder,id3852940213709206918,ChristinaBennett,0.99,2018-12-04T21:52:40
gm865350234646596560,Unravel,2016,Platform,,PC,dv2459562579543372211,ColdWood Interactive,id3852940213709206918,ChristinaBennett,20.99,2018-12-04T21:52:40
gm5272055221028865871,Robotriot,1995,Platform,,XBL,dv1549973077022226761,Centurion Games,id6760742769201682260,DanielleWalters,0.59,2018-04-24T21:48:51
gm3749084822858410365,Pokemon: Ultra Sun and Ultra Moon,2017,Role-playing,E,3DS,dv5166546457695555703,Game Freak,id6760742769201682260,DanielleWalters,20.99,2018-04-24T21:48:51
gm8944340369012424190,The Great Waldo Search,1993,Puzzle,,SNES,dv6870837353149403181,Radiance,id6760742769201682260,DanielleWalters,60,2018-04-24T21:48:51
gm295135379465857148,Virtual Bart,1994,Action,,GEN,dv2657409236026919972,Sculptured Software,id7628549579386677549,DeborahTaylor,5,2018-09-12T05:33:06
gm1932321132062280100,Gladiator: Sword of Vengeance,2003,Action,M,PC,dv5983921978076875551,Acclaim Entertainment,id7628549579386677549,DeborahTaylor,10.99,2018-09-12T05:33:06
gm4409134632835639038,Blood: The Last Vampire (Gekan),2000,Adventure,,PS2,dv6711440042066189448,Sugar & Rockets,id7628549579386677549,DeborahTaylor,45.99,2018-09-12T05:33:06
gm6475398382212153200,Jikkyou World Soccer 2000 Final Edition,2000,Sports,,PS2,dv1138876919824436681,Konami Computer Entertainment Osaka,id7325607588596506296,VirginiaHerman,35.99,2019-05-07T11:58:27
gm8956981801101149532,River City Ransom EX,2004,Action,T,GBA,dv7901280947607685577,Million,id2187132210799679447,CarlosRice,55,2019-04-04T18:43:45
gm8743169324560347785,World of Warcraft: Wrath of the Lich King,2008,Mmo,T,PC,dv3618963919926047197,Blizzard Entertainment,id2187132210799679447,CarlosRice,15,2019-04-04T18:43:45
gm6039650711472842585,Defend the Fleet - Pearl Harbor,2001,Action,T,PC,dv2184383710885619889,Running Dog,id2187132210799679447,CarlosRice,32.99,2019-04-04T18:43:45
gm3928549217505817948,Fallout: New Vegas - Dead Money,2011,Role-playing,M,PC,dv8018493758447817309,Obsidian Entertainment,id2187132210799679447,CarlosRice,35.99,2019-04-04T18:43:45
gm5942241686927652135,Drakkhen,1991,Role-playing,,SNES,dv4529441461157418696,Kemco-Seika,id2187132210799679447,CarlosRice,0.59,2019-04-04T18:43:45
gm1621202001717055669,Hakuouki: Zuisouroku Twin Pack,2009,Adventure,,PS2,dv819961468437918103,Idea Factory,id2187132210799679447,CarlosRice,12.99,2019-04-04T18:43:45
gm8683457199189319342,RPG Maker,2000,Role-playing,,PS,dv133079329254892077,Agetec Inc.,id2187132210799679447,CarlosRice,39.99,2019-04-04T18:43:45
gm3761525364181624632,Pigs in Space,1983,Action,,2600,dv2418415399557140292,Atari,id2187132210799679447,CarlosRice,39.99,2019-04-04T18:43:45
gm2101866407485431501,Jikkyou Powerful Pro Baseball Success Special,2016,Sports,,PS4,dv1190210273447091980,Konami Digital Entertainment,id3278290741113085969,KimTucker,45.99,2018-04-15T18:54:06
gm5326752924357860265,Planet Stronghold,2011,Misc,,Linux,dv8622403813976137023,Unknown,id3278290741113085969,KimTucker,0.59,2018-04-15T18:54:06
gm2217729881901723154,Shrek SuperSlam,2005,Action,E10,GBA,dv106426511774264142,Amaze Entertainment / Griptonite Games,id3278290741113085969,KimTucker,0.99,2018-04-15T18:54:06
gm6879012092077345805,Lumines,2007,Puzzle,E,PC,dv2420600477226826836,Q Entertainment,id3278290741113085969,KimTucker,45.99,2018-04-15T18:54:06
gm3299322334546670590,Boom Blox,2008,Puzzle,E,Wii,dv2599527124382977056,EA Los Angeles,id3278290741113085969,KimTucker,20.99,2018-04-15T18:54:06
gm4242756902219130844,We're Back - A Dinosaurs Tale,1993,Action,,GG,dv3521475962027686626,Hi Tech Expressions,id9113131628324317257,CandiceAguilar,10.99,2019-09-08T23:25:36
gm5654565490083005008,Mori no Cafeteria DS: Oshare na Cafe Recipe,2008,Misc,,DS,dv4300466983967231154,Aspect,id9113131628324317257,CandiceAguilar,10.99,2019-09-08T23:25:36
gm7378703392964411761,Romance of the Three Kingdoms III: Dragon of Destiny,1993,Strategy,,SNES,dv6720215558573450552,Koei,id9113131628324317257,CandiceAguilar,39.99,2019-09-08T23:25:36
gm5725875364682935673,Coconut Fall,2014,Misc,,WinP,dv8622403813976137023,Unknown,id9113131628324317257,CandiceAguilar,5.99,2019-09-08T23:25:36
gm5461842831990806794,Monochrome Racing,2011,Racing,E,WW,dv4548486092490544547,Nordcurrent,id9113131628324317257,CandiceAguilar,20.99,2019-09-08T23:25:36
gm198569747442975973,Sei Madou Monogatari,2013,Misc,,PSV,dv8622403813976137023,Unknown,id2750691090815964883,BarbaraLi,15,2018-10-19T23:22:53
gm4603577540719437257,Teitoku no Ketsudan III with Power-Up Kit,1998,Strategy,,SAT,dv696045889373591723,Koei / Inis,id2750691090815964883,BarbaraLi,45.99,2018-10-19T23:22:53
gm5853955489391630989,Vampire Legends: Power of Three,2010,Adventure,E,DS,dv7744612125481975501,Smack Down Productions SARL,id9051623207725991467,RichardMurray,45.99,2019-07-10T02:03:09
gm3702349664519539902,MonsterCrafter,2013,Misc,,And,dv8622403813976137023,Unknown,id9051623207725991467,RichardMurray,5,2019-07-10T02:03:09
